user_id,shift,role_group,cluster_id,assigned_at
NKM2195,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NMC3998,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NMM1560,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NMW0896,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NNB3989,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NNJ2986,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NNM2862,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NOE2965,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NPS1563,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NRG1562,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NRK3448,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NSE3944,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NSM2805,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NTH2822,Night,operations,0,2026-06-05T07:40:54.261158+00:00
NUK1513,Night,operations,2,2026-06-05T07:40:54.261158+00:00
NVL2180,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OCH2853,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ODS0893,Night,operations,2,2026-06-05T07:40:54.261158+00:00
ODW2194,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OED3393,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OGW3384,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OJG3395,Night,operations,3,2026-06-05T07:40:54.261158+00:00
OJV2346,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OLB2930,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OLH3452,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OMM0835,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ONR3291,Night,operations,0,2026-06-05T07:40:54.261158+00:00
OWD0981,Night,operations,2,2026-06-05T07:40:54.261158+00:00
OWL2872,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PAS2864,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PCA3344,Night,operations,2,2026-06-05T07:40:54.261158+00:00
PDM0304,Night,operations,2,2026-06-05T07:40:54.261158+00:00
PEB3768,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PEV3955,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PFC3807,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PGM0342,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PHH1524,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PLJ3274,Night,operations,2,2026-06-05T07:40:54.261158+00:00
PLM3935,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PLT3283,Night,operations,2,2026-06-05T07:40:54.261158+00:00
PSH3834,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PTG0587,Night,operations,0,2026-06-05T07:40:54.261158+00:00
PVV3999,Night,operations,3,2026-06-05T07:40:54.261158+00:00
PXR3453,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QAS1692,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QBR2250,Night,operations,2,2026-06-05T07:40:54.261158+00:00
QFP3467,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QGS3009,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QJO1715,Night,operations,1,2026-06-05T07:40:54.261158+00:00
QLW2245,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QMV2796,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QNW0977,Night,operations,2,2026-06-05T07:40:54.261158+00:00
QSB1577,Night,operations,0,2026-06-05T07:40:54.261158+00:00
QSG3297,Night,operations,2,2026-06-05T07:40:54.261158+00:00
QXH0396,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RAH1514,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RAS3446,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RAW3461,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RCB2645,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RCM3458,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RCT1697,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RCW3692,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RDA3381,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RDB1693,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RFJ2193,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RFS1633,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RFS2923,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RGB0901,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RGB1581,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RGR0706,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RIB1582,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RIK1631,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RJF3299,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RJF3634,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RJG2239,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RJG3325,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RJM0343,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RJM3957,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RJS3479,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RKH1569,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RKH3803,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RKM3650,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RMC2177,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RMR0341,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RRM2175,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RRS2359,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RSE2181,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RSG2931,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RSJ0891,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RSM3742,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RTW2758,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RVL1688,Night,operations,2,2026-06-05T07:40:54.261158+00:00
RWS3699,Night,operations,0,2026-06-05T07:40:54.261158+00:00
RXG1504,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SAB2761,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SAB3286,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SAH2292,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SAP2173,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SAP3390,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SAR1883,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SAT3766,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SAV3457,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SBD1557,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SBG3983,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SBH3683,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SCB2814,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SCM2538,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SCM3407,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SCM3950,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SCR0898,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SDH1556,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SDN2932,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SED0972,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SFM2226,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SGB1636,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SGP2174,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SHH0970,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SHW3011,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SIP2293,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SIP2907,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SJB2984,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SJG1510,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SJH0945,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SJM3805,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SKB3336,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SKB3752,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SKG1731,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SLD1639,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SLH0900,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SLS2992,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SLV2969,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SNM1696,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SOM2865,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SPM1684,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SSA0346,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SSA0389,Night,operations,0,2026-06-05T07:40:54.261158+00:00
STK2397,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SVM3947,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SWG2200,Night,operations,0,2026-06-05T07:40:54.261158+00:00
SWR3808,Night,operations,2,2026-06-05T07:40:54.261158+00:00
SZC2235,Night,operations,3,2026-06-05T07:40:54.261158+00:00
TAC3330,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TAE1559,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TAH0933,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TBK2860,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TBM0932,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TBM3829,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TBS3382,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TCH2233,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TCN1687,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TCR3994,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TDK1689,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TDM2859,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TEC2300,Night,operations,2,2026-06-05T07:40:54.261158+00:00
THG3271,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TJM3340,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TJP2817,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TKE3293,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TMC3659,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TMV0868,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TPS1568,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TRS3323,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TRV2966,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TSS3643,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TTD2873,Night,operations,2,2026-06-05T07:40:54.261158+00:00
TTF2920,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TVC2918,Night,operations,0,2026-06-05T07:40:54.261158+00:00
TWM2199,Night,operations,0,2026-06-05T07:40:54.261158+00:00
UAH3940,Night,operations,0,2026-06-05T07:40:54.261158+00:00
UCS3454,Night,operations,2,2026-06-05T07:40:54.261158+00:00
UIM2818,Night,operations,2,2026-06-05T07:40:54.261158+00:00
UMH1532,Night,operations,0,2026-06-05T07:40:54.261158+00:00
UMH3826,Night,operations,0,2026-06-05T07:40:54.261158+00:00
UNB3986,Night,operations,2,2026-06-05T07:40:54.261158+00:00
URC3818,Night,operations,2,2026-06-05T07:40:54.261158+00:00
UVN0903,Night,operations,2,2026-06-05T07:40:54.261158+00:00
UWB0395,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VAB1526,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VAS3984,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VBN0984,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VCF3273,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VCH3696,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VEC1686,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VHG3993,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VJB1699,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VKM1515,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VKM2376,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VKT2228,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VON3443,Night,operations,2,2026-06-05T07:40:54.261158+00:00
VRB3401,Night,operations,3,2026-06-05T07:40:54.261158+00:00
VTK2978,Night,operations,0,2026-06-05T07:40:54.261158+00:00
VWB0990,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WAH3836,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WAW0422,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WBE0967,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WBL2852,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WDS2197,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WEV2867,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WHL3282,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WKF3444,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WLR0707,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WMA2016,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WNC0858,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WRJ2184,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WRM2803,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WSC2981,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WSM2798,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WUH2238,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WXH2289,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WXM3698,Night,operations,2,2026-06-05T07:40:54.261158+00:00
WYC3397,Night,operations,0,2026-06-05T07:40:54.261158+00:00
WZR3948,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XAB0936,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XAB3746,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XAL2816,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XFL1583,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XGB1528,Night,operations,2,2026-06-05T07:40:54.261158+00:00
XKW2303,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XSF3982,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XTB2372,Night,operations,0,2026-06-05T07:40:54.261158+00:00
XTB3322,Night,operations,0,2026-06-05T07:40:54.261158+00:00
YBP3978,Night,operations,0,2026-06-05T07:40:54.261158+00:00
YHB2355,Night,operations,0,2026-06-05T07:40:54.261158+00:00
YNW2855,Night,operations,0,2026-06-05T07:40:54.261158+00:00
YQB2309,Night,operations,2,2026-06-05T07:40:54.261158+00:00
YSC1691,Night,operations,2,2026-06-05T07:40:54.261158+00:00
ZAW3833,Night,operations,2,2026-06-05T07:40:54.261158+00:00
ZDH2905,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZIR1732,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZMB3686,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZNE3451,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZNG3404,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZVB2656,Night,operations,0,2026-06-05T07:40:54.261158+00:00
ZVS1637,Night,operations,2,2026-06-05T07:40:54.261158+00:00
ZZO2997,Night,operations,0,2026-06-05T07:40:54.261158+00:00
AAD3030,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
ACW0464,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
ADB3853,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
ADS2428,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
AFH1757,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
AGM3504,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
AJS3021,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
AKH0454,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
AKS3496,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
ALC1060,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
ANL3024,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
APC3043,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
APP1054,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
ARC3034,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
AVP3044,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
BBH1056,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
BCC0456,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
BCG1029,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
BGB3045,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
BKW1032,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
BLY1039,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
BMH0457,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
BMM0462,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
BOH1751,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
BPD2437,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
BPN3051,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CAC1777,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CAG2442,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CAG3049,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CAM3050,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CAS3022,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
CBW2427,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CCB3055,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CCL1770,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CHB1062,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CIS3505,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
CJH2411,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
CKD3861,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
CMB3499,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
CND3037,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CNR1031,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
COB0461,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
CQA3849,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
CRH3848,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
CSM3502,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
CWH0038,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
CWH3033,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
CWR0043,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
DDH1041,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
DHS2419,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
DIW1749,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
DJP2420,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
DKD2409,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
DLM2440,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
DMC1766,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
DNS1758,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
DNS1768,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
DXM2433,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
EHD1744,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
EIR1046,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
ENS1748,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
EPI3052,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
EUC1051,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
FDD1052,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
FZB3046,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
GAH1760,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
GCN1743,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
GCP2425,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
GFK3498,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
GKK2422,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
GLC3495,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
GVC0049,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
HBB1759,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
HBC3497,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
HHG1038,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
HIA2415,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
HLZ2414,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
HQB3494,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
HTC1750,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
HYF1048,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
IBM1752,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
IDB1059,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
IIW0036,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
IKP1047,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
INL3041,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JAY3851,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
JBT1035,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
JBW3852,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
JCB3054,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JDM1042,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
JFG1049,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JGN1767,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JJB0042,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JPS2432,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JRR0459,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JTV1040,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
JVC2443,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
JYM3047,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KAC1774,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KAP2430,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KBB0460,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KCC2434,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KCF0450,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
KEF1057,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KHP1043,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
KMB1761,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KOE1033,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
KRL0467,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
KSM1772,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LAH3026,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
LAV1050,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LBB0453,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
LCS3042,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LCW0047,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LEB1764,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LEC3857,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
LGR1036,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
LJE2413,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
LMG1061,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LOP1055,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
LOR1044,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
LRK2426,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
MAB1775,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
MCW3493,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
MDG2418,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
MEM1745,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
MFB0040,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
MGG1756,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
MJK0037,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
MJP2421,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
MLP3859,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
MND1058,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
MTG0463,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
MTS0465,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
MWK3854,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
NCA3027,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
NCT3492,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
NFP2441,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
NRE1755,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
NSC3036,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
NWO3501,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
OHM1030,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
PCS1747,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
PDK3856,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
PGF3491,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
PJM3025,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
PLJ1771,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
PRH2431,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
PTO1063,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
QAH0048,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
QGH0041,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
QIT3029,Night,it_admin,0,2026-06-05T07:40:54.261158+00:00
QJF3038,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RAB0455,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
RBG3850,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
RCB2424,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RCF0044,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
REK1037,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
RGP0451,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
RHF0046,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RIS2436,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RKW1754,Night,it_admin,2,2026-06-05T07:40:54.261158+00:00
RME0448,Night,it_admin,3,2026-06-05T07:40:54.261158+00:00
RMO2439,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RNM0466,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
RSV2438,Night,it_admin,1,2026-06-05T07:40:54.261158+00:00
